benchmark,tool,runs,"budget",tgen,avgcovi,avgcovb,avgcovm
"BCEL-5","evosuite",3,480,316.2,0.663,0.518,0.483
"BCEL-8","evosuite",3,480,322.5,0.978,0.944,0.947
"BCEL-3","evosuite",3,480,346.2,0.573,0.528,0.535
"BCEL-6","evosuite",3,480,452.6,0.779,0.685,0.78
"BCEL-7","evosuite",3,480,436.4,0.919,0.718,0.507
"BCEL-4","evosuite",3,480,460.3,0.924,0.846,0.819
"BCEL-9","evosuite",3,480,189,0,0,0
"FREEHEP-10","evosuite",3,480,335.7,1,0.958,0.77
"FREEHEP-1","evosuite",3,480,407.8,0.995,0.933,0.379
"FREEHEP-2","evosuite",3,480,327.4,0.987,0.964,0.071
"FREEHEP-4","evosuite",3,480,424,0.88,0.846,0.343
"FREEHEP-3","evosuite",3,480,338.1,0.946,0.87,0.214
"FREEHEP-6","evosuite",3,480,316.5,0.945,0.895,0.46
"FREEHEP-5","evosuite",3,480,397.9,0.904,0.751,0.562
"FREEHEP-7","evosuite",3,480,379.5,0.912,0.937,0.459
"FREEHEP-8","evosuite",3,480,425.8,0.923,0.912,0.658
"FREEHEP-9","evosuite",3,480,556.2,0.426,0.337,0.162
"GSON-1","evosuite",3,480,306.1,0.83,0.703,0.638
"GSON-2","evosuite",3,480,323,0.578,0.396,0.42
"GSON-10","evosuite",3,480,306.1,0.797,0.621,0.554
"GSON-3","evosuite",3,480,311.6,0.951,0.883,0.777
"GSON-4","evosuite",3,480,466.4,0.51,0.467,0.341
"IMAGE-1","evosuite",3,480,394.1,0.701,0.57,0.364
"IMAGE-2","evosuite",3,480,372.8,0.956,0.961,0.729
"GSON-5","evosuite",3,480,351.5,0.664,0.506,0.443
"GSON-6","evosuite",3,480,322.9,0.953,0.918,0.766
"GSON-7","evosuite",3,480,309.9,0.978,0.815,0.913
"GSON-9","evosuite",3,480,315.7,0.62,0.483,0.601
"IMAGE-3","evosuite",3,480,424.3,0.583,0.443,0.213
"IMAGE-4","evosuite",3,480,330.8,0.799,0.778,0.713
"JXPATH-10","evosuite",3,480,408.3,0.553,0.48,0.426
"JXPATH-1","evosuite",3,480,344.2,0.638,0.774,0.672
"JXPATH-2","evosuite",3,480,370.1,0.738,0.736,0.628
"JXPATH-3","evosuite",3,480,360.8,0.903,0.901,0.891
"JXPATH-6","evosuite",3,480,369.5,0.819,0.833,0.786
"JXPATH-4","evosuite",3,480,297.2,0.944,0.875,0.836
"JXPATH-5","evosuite",3,480,309.5,0.975,0.933,0.952
"JXPATH-7","evosuite",3,480,5.9,0,0,0
"LA4J-10","evosuite",3,480,326.5,0.945,0.924,0.691
"LA4J-2","evosuite",3,480,367.9,0.793,0.78,0.178
"JXPATH-8","evosuite",3,480,319.1,0.649,0.673,0.565
"LA4J-1","evosuite",3,480,453.2,0.912,0.798,0.558
"JXPATH-9","evosuite",3,480,336.1,0.971,0.918,0.631
"LA4J-3","evosuite",3,480,348.9,0.244,0.203,0.071
"LA4J-4","evosuite",3,480,453.2,0.913,0.808,0.584
"LA4J-5","evosuite",3,480,476.2,0.469,0.444,0.272
"LA4J-6","evosuite",3,480,328.3,0.935,0.916,0.675
"LA4J-8","evosuite",3,480,462.9,0.863,0.779,0.754
"LA4J-9","evosuite",3,480,331.1,0.976,0.931,0.227
"LA4J-7","evosuite",3,480,356.6,0.261,0.219,0.17
"OKHTTP-1","evosuite",3,480,295.1,0.186,0.168,0.104
"OKHTTP-2","evosuite",3,480,301,0.397,0.5,0.5
"OKHTTP-3","evosuite",3,480,328.5,0.898,0.762,0.68
"OKHTTP-4","evosuite",3,480,311,0.666,0.586,0.558
"OKHTTP-5","evosuite",3,480,300,0.493,0.333,0.293
"OKHTTP-6","evosuite",3,480,308.4,0.927,0.838,0.819
"OKHTTP-7","evosuite",3,480,298.1,0.479,0.463,0.28
"RE2J-1","evosuite",3,480,358.8,0.717,0.653,0.399
"RE2J-3","evosuite",3,480,335.3,0.515,0.577,0.488
"RE2J-2","evosuite",3,480,438.2,0.95,0.964,0.715
"OKHTTP-8","evosuite",3,480,5.7,0,0,0
"RE2J-4","evosuite",3,480,299.9,0.953,0.968,0.846
"RE2J-5","evosuite",3,480,340.3,0.905,0.803,0.427
"RE2J-6","evosuite",3,480,328.9,0.907,0.867,0.663
"RE2J-7","evosuite",3,480,422.4,0.642,0.515,0.478
"RE2J-8","evosuite",3,480,341,0.978,0.931,0.812
"BCEL-10","jtexpert",3,480,390.6,0.736,0.662,0.622
"BCEL-1","jtexpert",3,480,3.1,0,0,0
"BCEL-2","jtexpert",3,480,400.5,0.07,0.035,0.009
"BCEL-5","jtexpert",3,480,390.2,0.041,0,0.014
"BCEL-8","jtexpert",3,480,391.3,0.841,0.777,0.781
"BCEL-3","jtexpert",3,480,395.4,0.886,0.776,0.74
"BCEL-6","jtexpert",3,480,390.8,0.505,0.382,0.466
"BCEL-7","jtexpert",3,480,2.6,0,0,0
"BCEL-4","jtexpert",3,480,3.7,0,0,0
"BCEL-9","jtexpert",3,480,405.4,0.904,0.823,0.684
"FREEHEP-10","jtexpert",3,480,447.6,0.66,0.648,0.437
"FREEHEP-1","jtexpert",3,480,399,0.049,0.022,0.014
"FREEHEP-2","jtexpert",3,480,405.9,0.105,0.042,0
"FREEHEP-4","jtexpert",3,480,399,0.379,0.388,0.054
"FREEHEP-3","jtexpert",3,480,406.2,0.086,0.018,0
"FREEHEP-6","jtexpert",3,480,395.3,0.02,0,0
"FREEHEP-5","jtexpert",3,480,448,0.688,0.481,0.355
"FREEHEP-7","jtexpert",3,480,398.9,0.142,0.013,0.023
"FREEHEP-8","jtexpert",3,480,409.3,0.641,0.555,0.452
"FREEHEP-9","jtexpert",3,480,412.2,0.135,0.076,0
"GSON-1","jtexpert",3,480,1.3,0,0,0
"GSON-2","jtexpert",3,480,1.3,0,0,0
"GSON-10","jtexpert",3,480,1.3,0,0,0
"GSON-3","jtexpert",3,480,1.3,0,0,0
"GSON-4","jtexpert",3,480,1.3,0,0,0
"IMAGE-1","jtexpert",3,480,395.5,0.562,0.388,0.345
"IMAGE-2","jtexpert",3,480,390.1,0.622,0.594,0.413
"GSON-5","jtexpert",3,480,1.3,0,0,0
"GSON-6","jtexpert",3,480,1.4,0,0,0
"GSON-7","jtexpert",3,480,1.5,0,0,0
"GSON-9","jtexpert",3,480,1.3,0,0,0
"IMAGE-3","jtexpert",3,480,3.3,0,0,0
"IMAGE-4","jtexpert",3,480,394.6,0.776,0.723,0.757
"JXPATH-10","jtexpert",3,480,388.5,0,0,0
"JXPATH-1","jtexpert",3,480,3.3,0,0,0
"JXPATH-2","jtexpert",3,480,389.1,0.21,0.174,0.196
"JXPATH-3","jtexpert",3,480,389.5,0.596,0.578,0.551
"JXPATH-6","jtexpert",3,480,393.8,0.812,0.739,0.653
"JXPATH-4","jtexpert",3,480,389,0.755,0.732,0.67
"JXPATH-5","jtexpert",3,480,388,0.277,0.28,0.333
"JXPATH-7","jtexpert",3,480,502.2,0.662,0.551,0.217
"LA4J-10","jtexpert",3,480,399,0.972,0.954,0.823
"LA4J-2","jtexpert",3,480,416.7,0.866,0.795,0.095
"JXPATH-8","jtexpert",3,480,420.7,0.508,0.577,0.486
"LA4J-1","jtexpert",3,480,420.2,0.612,0.574,0.454
"JXPATH-9","jtexpert",3,480,388.2,0,0,0
"LA4J-3","jtexpert",3,480,404,0,0,0
"LA4J-4","jtexpert",3,480,408.1,0.836,0.606,0.352
"LA4J-5","jtexpert",3,480,467.9,0,0,0
"LA4J-6","jtexpert",3,480,396.6,0.961,0.9,0.879
"LA4J-8","jtexpert",3,480,396.6,0.298,0.259,0.254
"LA4J-9","jtexpert",3,480,428.4,0.919,0.91,0.089
"LA4J-7","jtexpert",3,480,402.7,0,0,0
"OKHTTP-1","jtexpert",3,480,390.9,0.05,0.024,0.009
"OKHTTP-2","jtexpert",3,480,3.6,0,0,0
"OKHTTP-3","jtexpert",3,480,392.3,0.658,0.53,0.647
"OKHTTP-4","jtexpert",3,480,396.1,0.602,0.543,0.535
"OKHTTP-5","jtexpert",3,480,389.5,0.506,0.369,0.313
"OKHTTP-6","jtexpert",3,480,397.1,0.895,0.828,0.858
"OKHTTP-7","jtexpert",3,480,388.5,0.05,0,0
"RE2J-1","jtexpert",3,480,394.1,0.782,0.689,0.146
"RE2J-3","jtexpert",3,480,388.9,0.656,0.625,0.109
"RE2J-2","jtexpert",3,480,411.6,0.96,0.961,0.787
"OKHTTP-8","jtexpert",3,480,3.6,0,0,0
"RE2J-4","jtexpert",3,480,389.1,0.965,0.93,0.746
"RE2J-5","jtexpert",3,480,388.9,0.957,0.847,0.252
"RE2J-6","jtexpert",3,480,391.7,0.932,0.834,0.464
"RE2J-7","jtexpert",3,480,394.2,0.359,0.271,0.185
"RE2J-8","jtexpert",3,480,391,0.96,0.945,0.309
